時間,軸1,軸2,軸3,軸4,軸5,軸6
143054,2922NM,2838NM,2850NM,2888NM,2981NM,3125NM,
143227,2905NM,2802NM,2899NM,2821NM,3035NM,3027NM,
143303,2855NM,2853NM,2848NM,2777NM,3027NM,3042NM,
143409,2915NM,2815NM,2874NM,2832NM,2978NM,3033NM,
143544,2874NM,2804NM,2865NM,2842NM,3006NM,3054NM,
143800,2918NM,2806NM,2892NM,2792NM,2932NM,3081NM,
144233,2865NM,2800NM,2852NM,2796NM,3012NM,3065NM,
144300,2874NM,2781NM,2886NM,2781NM,2985NM,3048NM,
145109,2895NM,2873NM,2871NM,2815NM,2978NM,3000NM,
145137,2907NM,2813NM,2857NM,2798NM,2981NM,3088NM,
145235,2876NM,2794NM,2863NM,2836NM,2978NM,2993NM,
145322,2873NM,2796NM,2831NM,2819NM,3014NM,3031NM,
145444,2867NM,2857NM,2844NM,2905NM,2947NM,3020NM,
145511,2838NM,2804NM,2903NM,2808NM,2966NM,3004NM,
145729,2905NM,2832NM,2846NM,2831NM,2978NM,3021NM,
145819,2836NM,2800NM,2903NM,2790NM,2949NM,3063NM,
152230,2871NM,2796NM,2878NM,2897NM,2928NM,3006NM,
152303,2846NM,2800NM,2848NM,2842NM,2983NM,3056NM,
152535,2832NM,2827NM,2871NM,2802NM,2934NM,3088NM,
152603,2909NM,2815NM,2895NM,2823NM,2991NM,3052NM,
152735,2897NM,2771NM,2821NM,2800NM,2960NM,3008NM,
152803,2922NM,2855NM,2882NM,2882NM,2934NM,3081NM,
152940,2920NM,2825NM,2878NM,2825NM,3033NM,3029NM,
153012,2880NM,2840NM,2865NM,2825NM,2974NM,3050NM,
153127,2876NM,2783NM,2831NM,2825NM,2968NM,3050NM,
153155,2873NM,2800NM,2884NM,2817NM,2943NM,3025NM,
153302,2876NM,2800NM,2932NM,2811NM,3029NM,3069NM,
153347,2859NM,2831NM,2863NM,2892NM,3031NM,2976NM,
153613,2867NM,2844NM,2861NM,2794NM,2972NM,3020NM,
153653,2855NM,2855NM,2859NM,2846NM,2939NM,3077NM,
153736,2871NM,2867NM,2892NM,2848NM,2955NM,3084NM,
153906,2897NM,2787NM,2892NM,2815NM,3023NM,3014NM,
153946,2871NM,2829NM,2861NM,2819NM,3035NM,3073NM,
154106,2884NM,2800NM,2848NM,2829NM,2993NM,3042NM,
154140,2850NM,2823NM,2915NM,2781NM,2937NM,3060NM,
154315,2884NM,2813NM,2834NM,2821NM,2951NM,3041NM,
154347,2913NM,2823NM,2878NM,2844NM,3029NM,3042NM,
154455,2857NM,2819NM,2882NM,2792NM,2960NM,3041NM,
154528,2865NM,2850NM,2869NM,2810NM,2995NM,3081NM,
155007,2871NM,2817NM,2880NM,2827NM,2997NM,3002NM,
155038,2909NM,2794NM,2884NM,2863NM,2995NM,3018NM,
155149,2834NM,2819NM,2903NM,2800NM,3008NM,3056NM,
155217,2894NM,2789NM,2855NM,2873NM,2976NM,3029NM,
155255,2890NM,2804NM,2861NM,2819NM,2976NM,3054NM,
155349,2901NM,2825NM,2916NM,2886NM,3012NM,3041NM,
160858,2850NM,2867NM,2821NM,2798NM,2997NM,3117NM,
160951,2947NM,2834NM,2926NM,2850NM,3006NM,3083NM,
161032,2913NM,2844NM,2907NM,2888NM,2991NM,3031NM,
161111,2911NM,2821NM,2867NM,2869NM,2970NM,3008NM,
161153,2886NM,2779NM,2903NM,2792NM,2989NM,3018NM,
161229,2941NM,2813NM,2869NM,2857NM,3029NM,2993NM,
161309,2861NM,2848NM,2913NM,2802NM,3002NM,3050NM,
161348,2926NM,2865NM,2920NM,2897NM,2985NM,2997NM,
161425,2901NM,2777NM,2873NM,2838NM,2955NM,3048NM,
161510,2850NM,2794NM,2888NM,2897NM,2945NM,3086NM,
161603,2834NM,2846NM,2888NM,2842NM,3025NM,3012NM,
174651,2888NM,2802NM,2874NM,2853NM,2951NM,3027NM,
174710,2928NM,2825NM,2916NM,2895NM,2947NM,3006NM,
174737,2903NM,2813NM,2846NM,2825NM,2964NM,3037NM,
175059,2867NM,2832NM,2903NM,2783NM,2964NM,3012NM,
175129,2915NM,2863NM,2897NM,2844NM,3020NM,3029NM,
175526,2922NM,2802NM,0000NM,2880NM,3010NM,3084NM,
182716,2888NM,2840NM,0000NM,2798NM,2957NM,3081NM,
182821,2926NM,2817NM,2844NM,2888NM,3029NM,3010NM,
182854,2924NM,2777NM,2842NM,2808NM,2941NM,3037NM,
183027,2848NM,2867NM,2894NM,2810NM,3046NM,3031NM,
183057,2859NM,2846NM,2876NM,2857NM,2930NM,3060NM,
183236,2892NM,2878NM,2821NM,2800NM,3023NM,3094NM,
183310,2888NM,2842NM,2949NM,2768NM,2999NM,3054NM,
183902,2907NM,2800NM,2884NM,2861NM,3010NM,3023NM,
183931,2934NM,2827NM,2874NM,2888NM,2989NM,3029NM,
184053,2901NM,2827NM,2857NM,2869NM,2945NM,3035NM,
184158,2882NM,2834NM,2903NM,2894NM,2995NM,0000NM,
