時間,軸1,軸2,軸3,軸4,軸5,軸6
095854,2800NM,2705NM,2895NM,2764NM,2789NM,3084NM,
095919,2798NM,2682NM,2874NM,2687NM,2789NM,3077NM,
095943,2777NM,2722NM,2901NM,2727NM,2792NM,3191NM,
100416,2787NM,2682NM,2890NM,2668NM,2794NM,3086NM,
100456,2789NM,2687NM,2916NM,2783NM,2890NM,3163NM,
100526,2802NM,2693NM,2886NM,2727NM,2768NM,3100NM,
100549,2861NM,2682NM,2874NM,2678NM,2815NM,3086NM,
100717,2775NM,2705NM,2869NM,2720NM,2781NM,3104NM,
100741,2804NM,2703NM,2924NM,2672NM,2800NM,3104NM,
100836,2821NM,2680NM,2890NM,2676NM,2737NM,3081NM,
100859,2789NM,2727NM,2930NM,2676NM,2811NM,3100NM,
100928,2775NM,2691NM,2882NM,2769NM,2779NM,3115NM,
101004,2750NM,2710NM,2897NM,2743NM,2813NM,3142NM,
101041,2844NM,2703NM,2909NM,2676NM,2775NM,3111NM,
101115,2781NM,2703NM,2884NM,2695NM,2773NM,3073NM,
101207,2783NM,2735NM,2949NM,2733NM,2779NM,3128NM,
101229,2792NM,2684NM,2918NM,2693NM,2813NM,3109NM,
101255,2819NM,2674NM,2884NM,2691NM,2779NM,3123NM,
101450,2813NM,2685NM,2886NM,2670NM,2789NM,3079NM,
101737,2834NM,2701NM,2911NM,0000NM,2777NM,3075NM,
102132,2785NM,2685NM,2869NM,2682NM,2781NM,3140NM,
102155,2798NM,2689NM,2897NM,2676NM,2798NM,3081NM,
102257,2768NM,2693NM,2882NM,2710NM,2775NM,3105NM,
102325,2NM,2777NM,2874NM,2758NM,2773NM,3147NM,
102435,2783NM,2699NM,2884NM,2678NM,2785NM,3092NM,
104504,2773NM,2674NM,2901NM,2674NM,2777NM,3167NM,
104540,2852NM,2699NM,2869NM,2670NM,2783NM,3147NM,
104615,2777NM,2684NM,2911NM,2689NM,2769NM,3146NM,
104653,2792NM,2672NM,2955NM,2691NM,2779NM,3086NM,
104816,2783NM,2695NM,2886NM,2678NM,2773NM,3100NM,
104906,2775NM,2672NM,2882NM,2710NM,2892NM,3084NM,
105040,2756NM,2703NM,2890NM,2672NM,2783NM,3096NM,
105345,2834NM,2699NM,2903NM,2689NM,2768NM,3096NM,
105448,2806NM,2693NM,2880NM,2680NM,2836NM,3134NM,
105533,1NM,2697NM,2930NM,2693NM,2777NM,3098NM,
110300,2775NM,2705NM,2915NM,2737NM,2768NM,3155NM,
110346,2775NM,2735NM,2882NM,2752NM,2777NM,3083NM,
110610,2775NM,2678NM,2934NM,2693NM,2821NM,3119NM,
110700,2794NM,2687NM,2874NM,2703NM,2769NM,3149NM,
110822,2810NM,2693NM,2909NM,2693NM,2813NM,3136NM,
110849,2800NM,2685NM,2876NM,2701NM,2783NM,3170NM,
110921,2825NM,2672NM,2880NM,2706NM,2769NM,3105NM,
110949,2808NM,2687NM,2936NM,2701NM,2766NM,3172NM,
111021,2821NM,2697NM,2873NM,2685NM,2819NM,3081NM,
111044,2777NM,2687NM,2878NM,2705NM,2869NM,3117NM,
111121,2802NM,2697NM,2903NM,2684NM,2787NM,3149NM,
111221,2790NM,2741NM,2888NM,2670NM,2804NM,3167NM,
111245,2779NM,2684NM,2882NM,2722NM,2802NM,3098NM,
111322,2785NM,2726NM,2882NM,2701NM,2796NM,3121NM,
111620,2792NM,2747NM,2880NM,2695NM,2771NM,3104NM,
111644,2771NM,2701NM,2897NM,2693NM,2787NM,3065NM,
111831,2779NM,2674NM,2890NM,2720NM,2783NM,3117NM,
111854,2787NM,2672NM,2880NM,2685NM,2804NM,3083NM,
112017,2796NM,2678NM,2886NM,2674NM,2787NM,3094NM,
112042,2802NM,2708NM,2874NM,2710NM,2798NM,3073NM,
112135,2792NM,2680NM,2932NM,2720NM,2769NM,3157NM,
112204,2802NM,2680NM,2871NM,2676NM,2773NM,3130NM,
112354,2785NM,2685NM,2869NM,2674NM,2777NM,3130NM,
112435,2798NM,2703NM,2903NM,2684NM,2773NM,3123NM,
112640,2783NM,2678NM,2907NM,2680NM,2781NM,3146NM,
112708,2796NM,2750NM,2918NM,2699NM,2800NM,3077NM,
112755,2777NM,2687NM,2894NM,2693NM,2790NM,3077NM,
112822,2779NM,2718NM,2951NM,2762NM,2821NM,3167NM,
112858,2773NM,2693NM,2880NM,2726NM,2771NM,3146NM,
112932,2792NM,2752NM,2903NM,2703NM,2777NM,3174NM,
113126,2831NM,2687NM,2880NM,2689NM,2785NM,3100NM,
113512,2863NM,2701NM,2882NM,2666NM,2777NM,3111NM,
113538,2781NM,2685NM,2892NM,2670NM,2794NM,3151NM,
113602,2806NM,0000NM,2880NM,2684NM,2806NM,3073NM,
113752,2817NM,2701NM,2937NM,2678NM,2762NM,3107NM,
113814,2785NM,2678NM,2873NM,2684NM,2808NM,3075NM,
113900,2804NM,2678NM,2953NM,2701NM,2813NM,3102NM,
113923,2783NM,2699NM,2892NM,2674NM,2775NM,3111NM,
114028,2779NM,2670NM,2895NM,2710NM,2792NM,3113NM,
114151,2802NM,2687NM,2873NM,2764NM,2771NM,3111NM,
114222,2787NM,2689NM,2937NM,2678NM,2804NM,3107NM,
114249,2773NM,0000NM,2878NM,2697NM,2811NM,3092NM,
115303,2769NM,2687NM,2897NM,2729NM,2825NM,0000NM,
115347,2779NM,2737NM,2892NM,2666NM,2777NM,3100NM,
115417,2785NM,2670NM,2876NM,2670NM,2769NM,3075NM,
115459,2783NM,2701NM,2932NM,2712NM,2775NM,3104NM,
115529,2808NM,2684NM,2899NM,2680NM,2800NM,3151NM,
115612,2777NM,2695NM,2899NM,2680NM,2798NM,3149NM,
115643,2838NM,2695NM,2895NM,2768NM,2796NM,3134NM,
115726,2838NM,2743NM,2949NM,2685NM,2871NM,3157NM,
115849,2785NM,2678NM,2899NM,2710NM,2773NM,3083NM,
115949,2836NM,2670NM,2899NM,2695NM,2796NM,3096NM,
120045,2789NM,2674NM,2890NM,2680NM,2802NM,3153NM,
120134,2811NM,2689NM,2892NM,2701NM,2813NM,3111NM,
120214,2792NM,2733NM,2972NM,2701NM,2811NM,3132NM,
120249,2768NM,2678NM,2899NM,2726NM,2775NM,3119NM,
120433,2771NM,2685NM,2884NM,2703NM,2779NM,3107NM,
120519,2867NM,2687NM,2903NM,2689NM,2764NM,3172NM,
120925,2884NM,2682NM,2773NM,3104NM,
120938,2836NM,2737NM,2894NM,2705NM,2789NM,3134NM,
121017,2790NM,2695NM,2894NM,2758NM,2861NM,3147NM,
121041,2800NM,2699NM,2915NM,2693NM,2800NM,3077NM,
121134,2781NM,2706NM,2873NM,2682NM,2785NM,3121NM,
121200,2800NM,2687NM,2960NM,2743NM,2800NM,3149NM,
121243,2781NM,2674NM,2888NM,2685NM,2861NM,3071NM,
121317,2783NM,2684NM,2892NM,2684NM,2840NM,3126NM,
121358,2775NM,2676NM,2874NM,2666NM,2796NM,3123NM,
121421,2779NM,2685NM,2890NM,2680NM,2781NM,3109NM,
121513,2787NM,2682NM,2890NM,2684NM,2785NM,3163NM,
121545,2796NM,2695NM,2873NM,2659NM,2829NM,3121NM,
130449,ONM,ONM,ONM,ONM,ONM,ONM,
130520,ONM,ONM,ONM,ONM,ONM,ONM,
130545,ONM,ONM,ONM,02703NM,2920NM,2689NM,
130608,2771NM,3168NM,ONM,ONM,ONM,2NM,
130644,ONM,ONM,ONM,ONM,ONM,ONM,
130713,ONM,ONM,ONM,02691NM,2882NM,2670NM,
130753,2771NM,3136NM,ONM,ONM,ONM,ONM,
131014,ONM,ONM,ONM,125`OO&OO?j
RH?&'M?j
RH?&'M?j
RH?02D02682NM,2882NM,2668NM,
131232,ONM,ONM,ONM,ONM,ONM,oNM,
131305,ONM,ONM,ONM,ONM,02682NM,2884NM,
131333,2684NM,2798NM,3111NM,ONM,ONM,ONM,
131357,ONM,ONM,ONM,ONM,ONM,ONM,
131448,02714NM,2880NM,2705NM,2775NM,3075NM,ONM,
131511,ONM,2NM,ONM,ONM,ONM,ONM,
131614,ONM,ONM,ONM,ONM,ONM,ONM,
131700,02705NM,2928NM,2769NM,2783NM,3189NM,ONM,
131723,ONM,ONM,ONM,2NM,1NM,1NM,
131828,ONM,1?S&???????z??H?02D02699NM,2945NM,2693NM,2766NM,3102NM,
132440,2777NM,2684NM,2894NM,2695NM,2789NM,3083NM,
132537,ONM,0NM,ONM,ONM,ONM,ONM,
132603,ONM,ONM,ONM,ONM,02689NM,2928NM,
132624,2691NM,2832NM,3149NM,ONM,1NM,ONM,
132656,ONM,ONM,ONM,ONM,ONM,ONM,
132726,ONM,ONM,ONM,ONM,02747NM,2873NM,
132812,2705NM,2790NM,3142NM,ONM,ONM,ONM,
132844,ONM,ONM,ONM,ONM,ONM,ONM,
132923,ONM,ONM,ONM,ONM,ONM,02701NM,
132955,2913NM,2703NM,2798NM,3102NM,ONM,ONM,
133038,ONM,ONM,ONM,ONM,ONM,ONM,
133117,ONM,ONM,ONM,02684NM,2869NM,2680NM,
133154,2901NM,3102NM,ONM,ONM,ONM,ONM,
133215,ONM,ONM,ONM,ONM,02687NM,2890NM,
133332,2695NM,2819NM,3132NM,ONM,ONM,ONM,
133359,ONM,ONM,ONM,ONM,ONM,ONM,
133429,ONM,ONM,ONM,ONM,ONM,ONM,
133531,02714NM,2874NM,2678NM,2785NM,3109NM,ONM,
133555,ONM,ONM,ONM,ONM,ONM,ONM,
133639,ONM,ONM,ONM,ONM,ONM,ONM,
133705,ONM,02714NM,2869NM,2691NM,2855NM,3096NM,
133939,ONM,ONM,ONM,ONM,ONM,ONM,
134008,ONM,ONM,ONM,ONM,ONM,ONM,
134049,02672NM,2880NM,2663NM,2792NM,3140NM,ONM,
134119,ONM,ONM,ONM,ONM,ONM,ONM,
134210,ONM,ONM,ONM,ONM,ONM,02697NM,
134238,2886NM,2682NM,2769NM,3109NM,ONM,ONM,
134414,ONM,ONM,ONM,ONM,ONM,ONM,
134443,ONM,ONM,02695NM,2876NM,2729NM,2819NM,
134821,3075NM,ONM,ONM,ONM,~NM,ONM,
134852,ONM,ONM,ONM,02689NM,2871NM,2664NM,
134943,2779NM,3126NM,ONM,ONM,ONM,ONM,
135009,ONM,ONM,ONM,ONM,ONM,ONM,
135402,ONM,ONM,02716NM,2876NM,2714NM,2842NM,
135439,3107NM,2NM,ONM,ONM,ONM,ONM,
135547,ONM,ONM,02750NM,2878NM,2678NM,2790NM,
135626,3151NM,ONM,ONM,ONM,ONM,ONM,
135649,ONM,ONM,ONM,ONM,02697NM,2874NM,
135746,2703NM,2819NM,3121NM,ONM,ONM,ONM,
135809,ONM,ONM,ONM,ONM,ONM,ONM,
135849,ONM,ONM,ONM,ONM,ONM,02680NM,
135917,2874NM,2678NM,2840NM,3077NM,ONM,ONM,
135952,ONM,ONM,ONM,ONM,ONM,ONM,
140020,ONM,02701NM,2874NM,2695NM,2777NM,3174NM,
140147,ONM,ONM,ONM,ONM,ONM,ONM,
140209,ONM,ONM,ONM,ONM,ONM,ONM,
140248,ONM,ONM,02699NM,2895NM,2756NM,2794NM,
140318,3168NM,ONM,2NM,;NM,ONM,ONM,
140352,ONM,ONM,02703NM,2899NM,2691NM,2790NM,
140427,3083NM,ONM,ONM,ONM,ONM,ONM,
140457,ONM,ONM,ONM,ONM,ONM,ONM,
140535,02741NM,2873NM,2684NM,2798NM,3125NM,ONM,
140611,ONM,ONM,ONM,ONM,ONM,ONM,
140637,ONM,ONM,02735NM,2979NM,2705NM,2811NM,
140809,3146NM,ONM,ONM,ONM,ONM,ONM,
140849,ONM,ONM,ONM,02691NM,2871NM,2701NM,
140956,2792NM,3140NM,ONM,1NM,ONM,ONM,
141130,ONM,ONM,ONM,ONM,ONM,ONM,
141206,02705NM,2886NM,2731NM,2834NM,3153NM,ONM,
141317,ONM,ONM,2NM,ONM,ONM,ONM,
141350,ONM,ONM,ONM,ONM,ONM,ONM,
141421,ONM,02676NM,2894NM,2672NM,2802NM,3096NM,
141542,ONM,ONM,ONM,ONM,ONM,ONM,
141631,ONM,ONM,ONM,ONM,ONM,ONM,
141736,ONM,ONM,ONM,ONM,02680NM,2878NM,
141802,2708NM,2796NM,3146NM,ONM,ONM,ONM,
141907,ONM,ONM,ONM,ONM,ONM,ONM,
142156,ONM,02703NM,2874NM,2668NM,2836NM,3086NM,
142237,ONM,ONM,D02685NM,2869NM,2691NM,2787NM,
142847,2769NM,2685NM,2876NM,2693NM,2829NM,3119NM,
143223,ONM,NM,ONM,ONM,ONM,ONM,
143301,ONM,ONM,ONM,ONM,ONM,ONM,
143350,02743NM,2880NM,2785NM,2773NM,3094NM,ONM,
143938,ONM,ONM,ONM,ONM,ONM,ONM,
144028,ONM,ONM,ONM,ONM,ONM,ONM,
144101,ONM,ONM,ONM,02705NM,2913NM,2718NM,
144139,2810NM,3121NM,ONM,ONM,2NM,ONM,
144227,?NM,ONM,ONM,2NM,ONM,1NM,
144306,2773NM,2674NM,2886NM,2670NM,2865NM,3209NM,
144330,ONM,2NM,ONM,ONM,ONM,ONM,
144452,ONM,ONM,ONM,02697NM,2905NM,2718NM,
145049,2802NM,3092NM,ONM,ONM,ONM,ONM,
145256,ONM,ONM,ONM,ONM,ONM,ONM,
145325,ONM,ONM,ONM,02678NM,2867NM,2726NM,
145402,2806NM,3117NM,ONM,ONM,ONM,_NM,
145918,02689NM,2926NM,2764NM,2775NM,3126NM,ONM,
150055,0NM,ONM,ONM,ONM,ONM,2NM,
150157,ONM,1L?[<$9???z??H?02D02689NM,2869NM,2691NM,2827NM,3180NM,
