時間,軸1,軸2,軸3,軸4,軸5,軸6
130611,2806NM,2672NM,2787NM,2714NM,2798NM,3044NM,
130744,2794NM,2693NM,2769NM,2743NM,2787NM,3006NM,
132721,2792NM,2701NM,2811NM,2682NM,2792NM,3102NM,
132859,2886NM,2789NM,2873NM,2789NM,2970NM,3029NM,
132951,2836NM,2798NM,2846NM,2863NM,2962NM,3044NM,
133020,2869NM,2773NM,2836NM,2790NM,2951NM,2985NM,
133112,2909NM,2766NM,2836NM,2796NM,2924NM,3039NM,
133145,2823NM,2789NM,2836NM,2840NM,2974NM,3023NM,
133239,2871NM,2823NM,2852NM,2857NM,2918NM,3046NM,
133307,2873NM,2813NM,2874NM,2798NM,2951NM,3050NM,
133413,2895NM,0000NM,2859NM,2790NM,2941NM,3056NM,
133446,2913NM,2802NM,2819NM,2792NM,2981NM,3048NM,
133654,2861NM,0000NM,2821NM,2808NM,2964NM,3048NM,
133813,2823NM,2769NM,2852NM,2789NM,3004NM,2999NM,
135447,2865NM,2800NM,2871NM,2777NM,2913NM,2991NM,
135602,2861NM,2832NM,2819NM,2781NM,2953NM,3052NM,
135636,2895NM,2781NM,2876NM,2798NM,2960NM,3020NM,
135926,2886NM,2790NM,2829NM,2773NM,2922NM,2993NM,
140011,2899NM,2794NM,2857NM,2785NM,3060NM,2985NM,
140223,2861NM,2771NM,2823NM,2794NM,2934NM,3083NM,
141235,2831NM,2874NM,2848NM,2802NM,2930NM,2972NM,
141352,2855NM,2779NM,2884NM,2787NM,2951NM,2987NM,
141449,2821NM,2781NM,2829NM,2817NM,3029NM,3029NM,
141902,2831NM,2798NM,2873NM,2825NM,3012NM,3050NM,
143736,2832NM,2775NM,2865NM,2813NM,2949NM,3002NM,
143803,2920NM,2790NM,2827NM,2808NM,2953NM,3041NM,
143850,2918NM,2832NM,2829NM,2800NM,3010NM,3079NM,
143916,2834NM,2789NM,2863NM,2796NM,2928NM,2974NM,
144001,2859NM,2781NM,2850NM,2794NM,3052NM,3025NM,
144028,2838NM,2825NM,2819NM,2800NM,2979NM,3084NM,
144113,2834NM,2800NM,2874NM,2832NM,2943NM,3039NM,
144140,2892NM,2779NM,2827NM,2798NM,2922NM,3042NM,
144232,2857NM,2777NM,2823NM,2842NM,2957NM,2993NM,
144303,2831NM,2785NM,2918NM,2775NM,2928NM,3035NM,
144354,2899NM,2779NM,2853NM,2802NM,3023NM,3014NM,
144513,2850NM,2792NM,2850NM,0000NM,0000NM,0000NM,
144522,2943NM,2806NM,2838NM,2804NM,2991NM,2997NM,
144559,2827NM,2796NM,2840NM,2853NM,2960NM,2995NM,
144728,2827NM,2861NM,2878NM,2823NM,2997NM,3029NM,
145146,2901NM,2783NM,2840NM,2792NM,2964NM,3033NM,
145300,2886NM,2800NM,2850NM,2794NM,2953NM,3046NM,
145423,2853NM,2771NM,2903NM,2779NM,2993NM,3083NM,
150208,2863NM,2777NM,2844NM,2855NM,2928NM,2999NM,
150242,2869NM,2852NM,2857NM,2783NM,2985NM,3027NM,
151514,2825NM,2834NM,2850NM,2800NM,2936NM,2995NM,
152014,2823NM,2775NM,2825NM,2832NM,2989NM,2978NM,
152118,2901NM,2800NM,2878NM,2815NM,2993NM,3086NM,
152150,2861NM,2787NM,2936NM,2794NM,2989NM,3069NM,
152257,2911NM,2790NM,2823NM,2762NM,2909NM,3046NM,
152326,2909NM,2777NM,2863NM,2792NM,2987NM,2974NM,
152419,2869NM,2777NM,2865NM,0000NM,2987NM,3031NM,
