時間,軸1,軸2,軸3,軸4,軸5,軸6
192655,2855NM,2810NM,2876NM,2819NM,2846NM,3050NM,
193216,0000NM,2808NM,2852NM,2777NM,2895NM,3060NM,
193321,2880NM,2821NM,2831NM,2844NM,2819NM,3083NM,
193908,2832NM,2802NM,2842NM,2852NM,2871NM,3000NM,
193935,2846NM,2794NM,2859NM,2789NM,2853NM,3054NM,
194014,2882NM,2815NM,2936NM,2810NM,2869NM,3060NM,
194049,2823NM,2827NM,2844NM,2794NM,2874NM,3010NM,
194253,2884NM,2838NM,2922NM,2817NM,2850NM,3086NM,
194326,2819NM,2800NM,2859NM,2819NM,2884NM,3029NM,
194408,2871NM,2798NM,2867NM,2802NM,2897NM,3071NM,
194439,2831NM,2815NM,2873NM,2899NM,2869NM,2987NM,
194520,2859NM,2806NM,2873NM,2819NM,2853NM,3039NM,
194545,2876NM,2808NM,2913NM,2804NM,2857NM,3105NM,
194634,2882NM,2798NM,2859NM,2823NM,2819NM,3037NM,
195358,2846NM,2848NM,2880NM,2804NM,2855NM,3058NM,
195423,2850NM,2802NM,2911NM,2787NM,2945NM,3092NM,
195514,2846NM,2804NM,2871NM,2821NM,2855NM,3065NM,
195556,2863NM,2811NM,2840NM,2787NM,2817NM,2997NM,
195709,2834NM,2823NM,2905NM,2888NM,2892NM,3031NM,
195741,2859NM,2806NM,2869NM,2811NM,2821NM,3018NM,
195842,2874NM,2806NM,2916NM,2783NM,2863NM,3073NM,
195910,2834NM,2806NM,2871NM,2815NM,2876NM,2979NM,
201231,2831NM,2785NM,2882NM,2777NM,2844NM,3077NM,
201259,2817NM,2834NM,2876NM,2832NM,2871NM,3037NM,
204545,2823NM,2813NM,2880NM,2832NM,2876NM,3081NM,
